measures,4,,,,,
beats,4,,,,,
divisions,4,,,,,
minTempo,1,,,,,
maxTempo,300,,,,,
swing,1,,,,,
14,65,81,48,100,,90
0,0,0,0,,,90
0,0,0,0,,,90
0,0,0,0,90,,
0,0,0,0,90,,90
0,0,0,0,90,,90
0,0,0,0,,,90
0,0,0,0,,,
17,57,60,48,,100,90
0,0,0,0,,,90
0,0,0,0,,,90
0,0,0,0,90,,
0,0,0,0,90,,90
0,0,0,0,90,,90
0,0,0,0,,,90
0,0,0,0,,,
21,72,52,60,100,,90
0,0,0,0,,,90
0,0,0,0,,,90
0,0,0,0,90,,
0,0,0,0,90,,90
0,0,0,0,90,,90
0,0,0,0,,,90
0,0,0,0,,,
12,52,55,48,,100,90
0,0,0,0,,,90
0,0,0,0,,,90
0,0,0,0,90,,
0,0,0,0,90,,90
0,0,0,0,90,,90
0,0,0,0,,,90
0,0,0,0,,,
14,53,81,72,100,,90
0,0,0,0,,,90
0,0,0,0,,,90
0,0,0,0,,,
0,0,0,0,,,90
0,0,0,0,90,,90
0,0,0,0,90,,90
0,0,0,0,90,,
17,69,48,60,,100,90
0,0,0,0,,,90
0,0,0,0,,,90
0,0,0,0,90,,
0,0,0,0,90,,90
0,0,0,0,90,,90
0,0,0,0,,,90
0,0,0,0,,,
21,60,76,60,100,,90
0,0,0,0,,,90
0,0,0,0,,,90
0,0,0,0,,,
0,0,0,0,,,90
0,0,0,0,90,,90
0,0,0,0,90,,90
0,0,0,0,90,,
12,52,79,60,,100,90
0,0,0,0,,,90
0,0,0,0,,,90
0,0,0,0,,,
0,0,0,0,90,,90
0,0,0,0,90,,90
0,0,0,0,90,,90
0,0,0,0,,,
