measures,4,,,,,
beats,4,,,,,
divisions,4,,,,,
minTempo,1,,,,,
maxTempo,300,,,,,
swing,1,,,,,
12,55,52,48,100,,90
0,0,0,0,,90,90
0,0,0,0,,90,90
0,0,0,0,,90,
0,0,0,0,,90,90
0,0,0,0,90,,90
0,0,0,0,,90,90
0,0,0,0,,90,
16,83,55,48,,100,90
0,0,0,0,,90,90
0,0,0,0,,90,90
0,0,0,0,90,,
0,0,0,0,90,,90
0,0,0,0,90,,90
0,0,0,0,,90,90
0,0,0,0,,90,
19,62,82,48,100,,90
0,0,0,0,,,90
0,0,0,0,,,90
0,0,0,0,90,,
0,0,0,0,90,,90
0,0,0,0,90,,90
0,0,0,0,,90,90
0,0,0,0,,90,
22,65,50,60,,100,90
0,0,0,0,,90,90
0,0,0,0,,90,90
0,0,0,0,90,,
0,0,0,0,90,,90
0,0,0,0,90,,90
0,0,0,0,,90,90
0,0,0,0,,90,
12,79,64,48,100,,90
0,0,0,0,,,90
0,0,0,0,,,90
0,0,0,0,,90,
0,0,0,0,,,90
0,0,0,0,90,,90
0,0,0,0,90,,90
0,0,0,0,90,,
16,59,55,72,,100,90
0,0,0,0,,90,90
0,0,0,0,,90,90
0,0,0,0,90,,
0,0,0,0,90,,90
0,0,0,0,90,,90
0,0,0,0,,,90
0,0,0,0,,,
19,50,58,72,100,,90
0,0,0,0,,,90
0,0,0,0,,,90
0,0,0,0,,90,
0,0,0,0,,,90
0,0,0,0,90,,90
0,0,0,0,90,,90
0,0,0,0,90,,
22,77,50,48,,100,90
0,0,0,0,,90,90
0,0,0,0,,90,90
0,0,0,0,,90,
0,0,0,0,90,,90
0,0,0,0,90,,90
0,0,0,0,90,,90
0,0,0,0,,90,
