measures,8,,,,,
beats,4,,,,,
divisions,2,,,,,
minTempo,1,,,,,
maxTempo,300,,,,,
swing,1,,,,,
70,70,0,82,100,,90
0,0,0,0,,,90
74,70,74,0,,,90
0,0,0,0,,90,90
77,70,0,82,,90,90
0,0,0,0,,90,90
79,0,74,82,,,90
0,0,0,0,90,,90
70,70,0,82,90,,90
0,0,0,0,90,,90
74,70,74,0,,,90
0,0,0,0,,,90
77,70,0,82,,90,90
0,0,0,0,,,90
80,0,74,82,,,90
0,0,0,0,90,,90
65,65,0,72,90,,90
0,0,0,0,90,,90
74,65,69,0,,,90
0,0,0,0,,,90
72,65,0,72,,90,90
0,0,0,0,,,90
74,0,69,72,,,90
0,0,0,0,90,,90
74,74,0,84,90,,90
0,0,0,0,90,,90
78,74,78,0,,,90
0,0,0,0,,,90
81,74,0,84,,90,90
0,0,0,0,,,90
82,74,78,0,,,90
0,0,0,0,90,,90
67,67,0,77,90,,90
0,0,0,0,90,,90
71,0,71,77,,,90
0,0,0,0,,,90
74,67,0,77,,90,90
0,0,0,0,,,90
77,67,71,0,,,90
0,0,0,0,90,,90
67,67,0,77,90,,90
0,0,0,0,90,,90
71,0,71,77,,,90
0,0,0,0,,,90
74,67,0,77,,90,90
0,0,0,0,,,90
77,67,71,0,,,90
0,0,0,0,90,,90
67,67,0,77,90,,90
0,0,0,0,90,,90
70,0,70,77,,,90
0,0,0,0,,,90
74,67,0,77,,90,90
0,0,0,0,,,90
77,67,70,0,,,90
0,0,0,0,90,,90
72,72,0,82,90,,90
0,0,0,0,90,,90
70,0,76,82,,,90
0,0,0,0,,,90
69,72,0,82,,90,90
0,0,0,0,,90,90
65,72,76,0,,90,90
0,0,0,0,90,90,90
