measures,8,,,,,
beats,4,,,,,
divisions,2,,,,,
minTempo,1,,,,,
maxTempo,300,,,,,
swing,1,,,,,
10,73,65,92,100,,90
0,0,0,0,,,90
0,0,0,0,80,,90
10,73,101,104,90,,90
0,0,0,0,,98,90
0,0,0,0,,30,90
10,73,101,94,,,90
0,0,0,0,30,,90
12,75,67,108,100,,90
0,0,0,0,,,90
0,0,0,0,80,,90
12,75,79,72,90,,90
0,0,0,0,,98,90
0,0,0,0,,30,90
12,75,79,108,,,90
0,0,0,0,30,,90
17,68,96,77,100,,90
17,68,60,77,,,90
0,0,0,0,80,,90
17,68,72,65,90,,90
0,0,0,0,,98,90
17,68,60,77,,30,90
0,0,0,0,,,90
0,0,0,0,30,,90
17,68,72,77,100,,90
0,0,0,0,,,90
0,0,0,0,80,,90
17,68,72,101,90,,90
0,0,0,0,,98,90
0,0,0,0,,30,90
17,68,96,77,,,90
0,0,0,0,30,,90
10,73,77,92,100,,90
0,0,0,0,,,90
0,0,0,0,80,,90
10,73,101,92,90,,90
0,0,0,0,,98,90
0,0,0,0,,30,90
10,73,65,106,,,90
0,0,0,0,30,,90
12,75,79,108,100,,90
0,0,0,0,,,90
0,0,0,0,80,,90
12,75,67,96,90,,90
0,0,0,0,,98,90
0,0,0,0,,30,90
10,73,65,68,,,90
0,0,0,0,30,,90
0,0,0,0,100,,90
5,68,84,87,,,90
0,0,0,0,80,,90
0,0,0,0,90,,90
10,73,89,82,,98,90
0,0,0,0,,30,90
12,75,79,108,,,90
0,0,0,0,30,,90
12,75,79,72,100,,90
0,0,0,0,,,90
12,75,103,96,80,,90
0,0,0,0,90,,90
5,68,60,87,,98,90
0,0,0,0,,30,90
12,75,91,108,,,90
0,0,0,0,30,,90
