measures,8,,,,,
beats,4,,,,,
divisions,2,,,,,
minTempo,1,,,,,
maxTempo,300,,,,,
swing,1,,,,,
15,79,75,0,100,,90
15,87,0,0,,,90
0,67,0,70,80,,90
15,51,0,72,90,,90
15,55,87,0,,98,90
15,51,0,75,,30,90
0,67,51,0,,,90
22,75,0,60,30,,90
15,55,51,0,100,,90
15,87,0,58,,,90
0,55,51,0,80,,90
22,63,0,78,90,,90
15,91,0,91,,98,90
15,51,0,70,,30,90
0,79,0,72,,,90
15,94,0,94,30,,90
15,79,75,0,100,,90
15,75,0,0,,,90
0,67,0,70,80,,90
15,75,0,96,90,,90
15,91,87,0,,98,90
15,51,0,75,,30,90
0,91,51,0,,,90
22,51,0,84,30,,90
15,91,87,0,100,,90
15,75,0,94,,,90
0,67,51,0,80,,90
22,82,0,94,90,,90
27,0,0,91,,98,90
27,87,0,101,,30,90
27,91,0,99,,,90
26,82,0,96,30,,90
24,103,96,0,100,,90
24,84,0,79,,,90
0,67,99,0,80,,90
24,84,0,72,90,,90
24,91,96,0,,98,90
24,72,0,103,,30,90
0,91,75,0,,,90
17,96,0,72,30,,90
24,79,96,0,100,,90
24,72,0,91,,,90
0,87,63,0,80,,90
17,79,0,84,90,,90
24,0,96,0,,98,90
24,60,0,103,,30,90
0,75,99,0,,,90
24,103,0,72,30,,90
24,67,72,0,100,,90
24,60,0,67,,,90
0,103,75,0,80,,90
24,96,0,108,90,,90
24,67,60,0,,98,90
24,60,0,91,,30,90
0,67,99,0,,,90
17,60,0,96,30,,90
24,103,96,0,100,,90
24,96,0,91,,,90
0,0,63,0,80,,90
17,84,0,72,90,,90
24,75,0,110,,98,90
24,91,0,108,,30,90
24,0,0,103,,,90
26,0,87,0,30,,90
