measures,8,,,,,
beats,4,,,,,
divisions,2,,,,,
minTempo,1,,,,,
maxTempo,300,,,,,
swing,1,,,,,
5,68,72,99,100,,90
0,0,0,0,,,90
0,0,0,0,80,,90
5,68,60,63,90,,90
0,0,0,0,,98,90
0,0,0,0,,30,90
5,68,84,89,,,90
0,0,0,0,30,,90
7,70,62,67,100,,90
0,0,0,0,,,90
0,0,0,0,80,,90
7,70,98,103,90,,90
0,0,0,0,,98,90
0,0,0,0,,30,90
7,70,86,79,,,90
0,0,0,0,30,,90
12,63,67,96,100,,90
12,63,91,96,,,90
0,0,0,0,80,,90
12,63,91,84,90,,90
0,0,0,0,,98,90
12,63,55,60,,30,90
0,0,0,0,,,90
0,0,0,0,30,,90
12,63,55,72,100,,90
0,0,0,0,,,90
0,0,0,0,80,,90
12,63,91,72,90,,90
0,0,0,0,,98,90
0,0,0,0,,30,90
12,63,55,96,,,90
0,0,0,0,30,,90
5,68,60,75,100,,90
0,0,0,0,,,90
0,0,0,0,80,,90
5,68,60,87,90,,90
0,0,0,0,,98,90
0,0,0,0,,30,90
5,68,96,101,,,90
0,0,0,0,30,,90
7,70,62,79,100,,90
0,0,0,0,,,90
0,0,0,0,80,,90
7,70,98,79,90,,90
0,0,0,0,,98,90
0,0,0,0,,30,90
5,68,60,87,,,90
0,0,0,0,30,,90
0,0,0,0,100,,90
0,63,67,82,,,90
0,0,0,0,80,,90
0,0,0,0,90,,90
5,68,72,89,,98,90
0,0,0,0,,30,90
7,70,62,67,,,90
0,0,0,0,30,,90
7,70,86,103,100,,90
0,0,0,0,,,90
7,70,98,79,80,,90
0,0,0,0,90,,90
0,63,79,82,,98,90
0,0,0,0,,30,90
7,70,98,103,,,90
0,0,0,0,30,,90
