measures,8,,,,,
beats,4,,,,,
divisions,2,,,,,
minTempo,1,,,,,
maxTempo,300,,,,,
swing,1,,,,,
12,63,55,60,100,,90
0,0,0,0,,,90
0,0,0,0,80,,90
0,0,0,0,90,,90
0,0,79,72,,98,90
12,63,0,0,,30,90
0,65,0,0,,,90
15,67,0,0,30,,90
10,74,101,94,100,,90
0,0,0,0,,,90
0,73,0,0,80,,90
0,74,0,0,90,,90
0,77,101,94,,98,90
0,73,0,0,,30,90
0,74,0,0,,,90
10,77,0,0,30,,90
8,72,87,104,100,,90
0,73,0,0,,,90
0,72,0,0,80,,90
0,75,0,0,90,,90
8,78,63,80,,98,90
0,80,0,0,,30,90
0,83,0,0,,,90
0,84,0,0,30,,90
8,87,99,92,100,,90
0,83,0,0,,,90
0,84,0,0,80,,90
0,87,0,0,90,,90
8,80,75,68,,98,90
0,78,0,0,,30,90
0,0,0,0,,,90
0,74,0,0,30,,90
8,75,104,84,100,,90
0,0,0,0,,,90
0,0,0,0,80,,90
0,82,0,0,90,,90
8,80,104,84,,98,90
0,0,0,0,,30,90
0,75,0,0,,,90
0,0,0,0,30,,90
10,74,65,106,100,,90
0,77,0,0,,,90
0,73,0,0,80,,90
0,74,0,0,90,,90
10,74,77,82,,98,90
0,74,0,0,,30,90
0,72,0,0,,,90
10,0,0,0,30,,90
12,72,91,84,100,,90
0,75,0,0,,,90
12,79,0,0,80,,90
0,0,0,0,90,,90
12,0,91,60,,98,90
0,78,0,0,,30,90
0,79,0,0,,,90
10,77,0,0,30,,90
12,79,67,84,100,,90
14,81,0,0,,,90
15,82,0,0,80,,90
17,84,0,0,90,,90
19,74,55,96,,98,90
24,67,0,0,,30,90
0,0,0,0,,,90
0,0,0,0,30,,90
